시도명,시군구명,시설명,상세주소,시설면적,경도,위도,관리부서
충청북도,옥천군,삼양초등학교,충청북도 옥천군 옥천읍 성암1길 9,1663,127.568925,36.297428,삼양초등학교장
충청북도,옥천군,동이초등학교,충청북도 옥천군 동이면 평산길 6,993,127.619215,36.285968,동이초등학교장
충청북도,옥천군,동이면 다목적회관,충청북도 옥천군 동이면 평산4길 2,635,127.620383,36.283665,동이면장
충청북도,옥천군,안남초등학교,충청북도 옥천군 안남면 연주길 60,737,127.672395,36.355094,안남초등학교장
충청북도,옥천군,안내초등학교,충청북도 옥천군 안내면 현리길 74,729,127.661045,36.395145,안내초등학교장
충청북도,옥천군,청성면사무소,충청북도 옥천군 청성면 산계길 53,219,127.759792,36.327317,청성면장
충청북도,옥천군,청산초등학교,충청북도 옥천군 청산면 지전길 36-19 ,940,127.793416,36.346947,청산초등학교장
충청북도,옥천군,이원초등학교,충청북도 옥천군 이원면 신흥길 25,921,127.622797,36.246402,이원초등학교장
충청북도,옥천군,군서면사무소,충청북도 옥천군 군서면 성왕로 540,671,127.527472,36.279458,군서면장
충청북도,옥천군,증약초등학교,충청북도 옥천군 군북면 옥천로 1006-22 ,2441,127.523324,36.334011,증약초등학교장
충청북도,영동군,부용초등학교 다목적교실,충청북도 영동군 영동읍 학산영동로 1155,1342,127.76676,36.167369,주민복지과장
충청북도,영동군,용문중학교 다목적교실,충청북도 영동군 용산면 용산로9길 24,450,127.824012,36.265144,주민복지과장
충청북도,영동군,황간고등학교 다목적교실,충청북도 영동군 황간면 남성동3길 4-22 ,3162,127.910256,36.234668,주민복지과장
충청북도,영동군,용화초등학교,충청북도 영동군 용화면 용화양강로 32,170,127.766122,36.023728,주민복지과장
충청북도,영동군,양산초등학교,충청북도 영동군 양산면 금강로 1500,425,127.66658,36.124639,주민복지과장
충청북도,증평군,증평종합스포츠센터,충청북도 증평군 증평읍 인삼로 23,4724,127.572978,36.787286,연봉호
충청북도,증평군,증평군장애인복지관,충청북도 증평군 증평읍 보건복지로 56-1 ,180,127.5851,36.775031,김태석
충청북도,증평군,증평군청소년수련관,충청북도 증평군 증평읍 보건복지로 64-2 ,828,127.58447,36.773895,김은영
충청북도,증평군,증평군노인복지관,충청북도 증평군 증평읍 보건복지로 64,403.56,127.585627,36.774142,유영준
충청북도,증평군,증평여자중학교,충청북도 증평군 증평읍 중앙로 132,1965,127.577734,36.778213,
충청북도,증평군,도안초등학교,충청북도 증평군 도안면 화성로 101,851,127.611362,36.816692,송민선
충청북도,진천군,진천중학교,충청북도 진천군 진천읍 성중로 27-5 ,1578,127.447612,36.867269,송준용
충청북도,진천군,옥동초등학교,충청북도 진천군 덕산면 예지로 43,2025,127.529101,36.903204,
충청북도,진천군,한천초등학교,충청북도 진천군 덕산면 초금로 687-2 ,608,127.507881,36.906514,서강석
충청북도,진천군,구정초등학교,충청북도 진천군 초평면 원댕이길 3,700,127.53519,36.780943,이상원
충청북도,진천군,초평초등학교 체육관,충청북도 진천군 초평면 초동로 143,825,127.538387,36.847521,홍정임
충청북도,충주시,국원고등학교,충청북도 충주시 탄금대로 88(봉방동),992,127.923257,36.979141,
충청북도,충주시,탄금중학교,충청북도 충주시 우륵로 56(칠금동),397,127.91965,36.984322,
