시도명,시군구명,시설명,상세주소,시설면적,경도,위도,관리부서
서울특별시,강남구,대왕어린이공원,서울특별시 강남구 세곡동   526-2,2633,127.10732,37.469271,
서울특별시,강남구,신사근린공원,서울특별시 강남구 압구정동   422,6800,127.021458,37.526708,
충청북도,충주시,충주 관아공원,충청북도 충주시 성내동   232-2,3890,127.936202,36.970501,
충청북도,충주시,국원고등학교 운동장,충청북도 충주시 봉방동   72-0,8100,127.920832,36.97849,
충청북도,충주시,남양공원,충청북도 충주시 연수동   929-0,6700,127.931613,36.985609,
충청남도,천안시,신방공원,충청남도 천안시 동남구 신방동   719-0,52000,127.120257,36.782461,
서울특별시,서초구,반포종합운동장,서울특별시 서초구 반포동   15-2,77499,126.996803,37.501182,
서울특별시,서초구,뒷벌공원,서울특별시 서초구 방배동   821-1,4878,126.986895,37.490351,
서울특별시,용산구,원효초등학교 운동장,서울특별시 용산구 산천동   6-73,1445,126.95165,37.536213,이재우
서울특별시,강남구,양전초등학교 운동장,서울특별시 강남구 개포동   183-0,7515,127.069478,37.490366,
서울특별시,강남구,논현개나리공원,서울특별시 강남구 논현동   150-5,1653,127.030076,37.511187,
서울특별시,강남구,LH보금자리 근린공원7호,서울특별시 강남구 자곡동   627,12093,127.101034,37.474707,
서울특별시,강남구,일원까치공원,서울특별시 강남구 일원동   712-4,1476,127.088174,37.492044,
충청북도,충주시,대소원초등학교 운동장,충청북도 충주시 대소원면 본리 569-15,6800,127.825233,36.975223,
충청북도,충주시,금제공원,충청북도 충주시 금릉동   691-0,7300,127.92552,36.989497,
충청북도,충주시,중앙탑초등학교 운동장,충청북도 충주시 중앙탑면 용전리 691-0,2200,127.830226,37.016304,
충청북도,충주시,중원체육공원,충청북도 충주시 중앙탑면   206-3,8050,127.856939,37.029979,
충청북도,충주시,노은초등학교 운동장,충청북도 충주시 노은면 연하리 535-2,4400,127.755373,37.048553,
서울특별시,광진구,성동초등학교 운동장,서울특별시 광진구 자양동   694-1,2779,127.0895,37.53282,김건욱
서울특별시,마포구,쌍룡산어린이공원,서울특별시 마포구 아현동   768,5079,126.56247,37.33306,
서울특별시,마포구,공덕역어린이공원,서울특별시 마포구 공덕동   467-1,314,126.5702,37.32426,
서울특별시,마포구,이대녹지쉼터,서울특별시 마포구 대흥동   2-1,967,126.946232,37.556551,
서울특별시,마포구,경남아너스빌쉼터,서울특별시 마포구 신수동   456-1,624,126.933675,37.548736,
서울특별시,마포구,양화어린이공원,서울특별시 마포구 합정동   394-1,450,126.908368,37.550293,
충청남도,부여군,구룡초등학교 운동장,충청남도 부여군 구룡면 태양리 68-1,2800,126.814118,36.253318,
충청남도,부여군,석성중학교 운동장,충청남도 부여군 석성면 증산리 1249-2,5300,126.997709,36.249248,
충청남도,아산시,온양용화고등학교 운동장,충청남도 아산시 용화동   39-9,2925,127.002985,36.773792,
서울특별시,서초구,서래근린공원,서울특별시 서초구 반포동   63-2,4512,127.007917,37.503183,
서울특별시,용산구,효창운동장,서울특별시 용산구 효창동   3-0,11722,126.961017,37.54394,유은희
서울특별시,용산구,용산공업고등학교 운동장,서울특별시 용산구 한강로3가   65-209,4999,126.967114,37.524383,노승희
서울특별시,용산구,라틴아메리카공원,서울특별시 용산구 이태원동   258-467,635,126.996963,37.540774,서정미
서울특별시,용산구,독서당어린이공원,서울특별시 용산구 한남동   1-32,702,127.01247,37.534432,최경석
서울특별시,강남구,윗반고개공원,서울특별시 강남구 세곡동   99-6,1250,127.109444,37.465833,
충청북도,충주시,세성초등학교 운동장,충청북도 충주시 살미면 세성리 147-0,4000,127.967988,36.904772,
충청북도,충주시,달천초등학교 운동장,충청북도 충주시 용두동   411-1,6900,127.878912,36.962977,
충청북도,충주시,금릉소공원,충청북도 충주시 칠금동   823-0,10400,127.919516,36.983151,
충청북도,충주시,금가초등학교 운동장,충청북도 충주시 금가면 도촌리 400-1,4400,127.922549,37.043817,
서울특별시,마포구,가온문화공원,서울특별시 마포구 상암동   1594,3532,126.887629,37.581753,
서울특별시,마포구,DMC문화공원,서울특별시 마포구 상암동   1611,3356,126.892505,37.577981,
서울특별시,마포구,윗잔다리 어린이공원,서울특별시 마포구 동교동   168-1,2935,126.926101,37.557189,
서울특별시,마포구,한마음(어린이)공원,서울특별시 마포구 망원동   381-1,645,126.907962,37.554746,
서울특별시,마포구,옹달샘(어린이)공원,서울특별시 마포구 망원동   408-3,418,126.902101,37.555075,
충청남도,부여군,용당초등학교 운동장,충청남도 부여군 구룡면 용당리 629-0,3200,126.825881,36.236656,
충청남도,부여군,규암초등학교 운동장,충청남도 부여군 규암면 반산리 51-7,5000,126.880273,36.275385,
충청남도,부여군,부여전자고등학교 운동장,충청남도 부여군 임천면 만사리 199-0,4000,126.892198,36.176705,
충청남도,아산시,아산성심학교 운동장,충청남도 아산시 선장면 군덕리 191-2,1290,126.863415,36.776259,
충청남도,천안시,천안오성초등학교 운동장,충청남도 천안시 서북구 두정동   675-0,3500,127.130105,36.831324,
부산광역시,금정구,금양중학교 운동장,부산광역시 금정구 부곡동   346-0,5283,129.094943,35.233757,
경상남도,통영시,광도초등학교운동장,경상남도 통영시 광도면 노산리 355-1,2415,128.406159,34.900631,엄태철
서울특별시,영등포구,자유어린이공원(시범아파트),서울특별시 영등포구 여의도동   50-3,552,126.936167,37.52049,김종수
서울특별시,영등포구,원지어린이공원,서울특별시 영등포구 대림동   690-0,4442,126.89951,37.497773,김종수
서울특별시,영등포구,도림동 유수지 ,서울특별시 영등포구 도림동   254-0,14452,126.897533,37.506573,나정호
서울특별시,영등포구,양남어린이공원,서울특별시 영등포구 양평동1가   205-0,900,126.888181,37.523258,김종수
서울특별시,성동구,행당어린이 공원,서울특별시 성동구 행당동   128-1,2224,127.036303,37.557369,성동구 공원녹지과 한미리
서울특별시,성동구,동마장공원,서울특별시 성동구 마장동   780-1,1090,127.045787,37.566051,성동구 공원녹지과 한미리
경기도,수원시,정자문화공원,경기도 수원시 장안구 정자동   947-0,39000,126.987482,37.309521,공원관리과
대구광역시,달서구,성서초등학교 운동장,대구광역시 달서구 이곡동   690-0,9109,128.513737,35.851861,성서초교 유지은
대구광역시,달서구,용산근린공원,대구광역시 달서구 용산동   949-0,17237,128.528942,35.855738,용산1동 장현옥
충청남도,공주시,경천초등학교 운동장,충청남도 공주시 계룡면 경천리 371-1,2020,,,
충청남도,공주시,석송초등학교 운동장,충청남도 공주시 정안면 전평리 28-2,2600,,,
충청남도,공주시,공주영명고등학교 운동장,충청남도 공주시 중동   318-0,2240,,,
충청남도,부여군,궁남초등학교 운동장,충청남도 부여군 부여읍 동남리 214-4,4000,126.906544,36.274944,
충청남도,아산시,설화중학교 운동장,충청남도 아산시 배방읍 장재리 1567-0,3375,127.096571,36.785864,
충청남도,아산시,도고중학교 운동장,충청남도 아산시 도고면 시전리 159-0,10407,126.901226,36.742976,
충청남도,천안시,도솔광장,충청남도 천안시 동남구 신부동   139-2,53000,127.160417,36.824469,
부산광역시,금정구,남산중학교 운동장,부산광역시 금정구 남산동   31-11,6510,129.093512,35.259376,
서울특별시,종로구,무악공원,서울특별시 종로구 무악동   산2-83,1050,126.960458,37.577147,
서울특별시,용산구,후암초등학교 운동장,서울특별시 용산구 후암동   339-1,10204,126.982301,37.551025,김연옥
서울특별시,용산구,선린인터넷고등학교 운동장,서울특별시 용산구 청파동3가   131-2,5670,126.966341,37.542717,권병욱
충청북도,충주시,봉방소공원,충청북도 충주시 봉방동   170-14,2450,127.919024,36.97326,
서울특별시,강남구,일원느티나무공원,서울특별시 강남구 일원동   730-2,1826,127.077446,37.483031,
충청북도,충주시,목행초등학교 운동장,충청북도 충주시 목행동   577-1,4750,127.918588,37.007322,
대구광역시,달서구,이곡초등학교 학교운동장,대구광역시 달서구 이곡동   1304-4,5312,128.513422,35.856416,
경상북도,상주시,상산초등학교 운동장,경상북도 상주시 냉림동   206-0,13446,128.160749,36.422179,윤희영
경기도,수원시,고렴공원,경기도 수원시 권선구 곡반정동   546-0,10571,127.029104,37.240534,
경기도,수원시,물향기 공원,경기도 수원시 권선구 호매실동   1382-0,131118,126.950473,37.263952,
경기도,수원시,대부둑공원,경기도 수원시 권선구 고색동   896-16,25306,126.966546,37.255735,
충청남도,금산군,금산여자중학교 운동장,충청남도 금산군 금산읍 아인리 26-0,3410,127.483061,36.105596,최점단
충청남도,금산군,부리초등학교 운동장,충청남도 금산군 부리면 양곡리 699-0,2387,127.555609,36.061909,김병일
충청남도,부여군,대왕초등학교 운동장,충청남도 부여군 부여읍 가탑리 377-1,3000,126.927953,36.268343,
경기도,오산시,운천초등학교,경기도 오산시 부산동   778-4,6560,127.079101,37.156095,차정숙
충청남도,아산시,설화고등학교 운동장,충청남도 아산시 배방읍 장재리 1441-0,5360,127.092226,36.788012,
충청남도,아산시,온양신정중학교 운동장,충청남도 아산시 실옥동   191-21,4680,126.987556,36.788403,김주숙
충청남도,천안시,천안부대초등학교 운동장,충청남도 천안시 서북구 부대동   270-0,7000,127.151749,36.848577,
충청남도,천안시,천안신대초등학교 운동장,충청남도 천안시 서북구 두정동   1546-0,3500,127.143066,36.8372,
경상남도,진주시,무지개초등학교 운동장,경상남도 진주시 충무공동   125-0,1977,128.13715,35.171587,
서울특별시,종로구,세검정초등학교 운동장,서울특별시 종로구 신영동   219-4,1735,126.961033,37.603686,
서울특별시,서초구,서원초등학교운동장,서울특별시 서초구 반포동   30-8,5800,127.0151,37.50274,
서울특별시,서초구,본마을공원,서울특별시 서초구 신원동   445,1227,127.053053,37.454712,
서울특별시,강남구,수도전기공업고등학교 운동장,서울특별시 강남구 개포동   155-0,20800,127.063907,37.485031,
서울특별시,강남구,늘벗근린공원,서울특별시 강남구 대치동   501-0,19812,127.057214,37.489549,
서울특별시,강남구,도곡중학교 운동장,서울특별시 강남구 도곡동   541-2,3200,127.045088,37.492347,
서울특별시,강남구,윗방죽마을공원,서울특별시 강남구 율현동   308-29,935,127.10466,37.470259,
서울특별시,강남구,대청초등학교 운동장,서울특별시 강남구 일원동   712-0,6357,127.087575,37.493117,
서울특별시,강남구,중동중학교 운동장,서울특별시 강남구 일원동   692-0,4641,127.078621,37.488319,
경상북도,상주시,공검초등학교 운동장,경상북도 상주시 공검면 부곡리 11-16,3500,128.154423,36.51623,홍창숙
경기도,수원시,혜령공원,경기도 수원시 영통구 이의동   1354-0,20313,127.048464,37.286438,
경기도,수원시,광교호수공원,경기도 수원시 영통구 하동   1023-0,2025534,127.064644,37.275782,
충청남도,천안시,천안생활체육공원,충청남도 천안시 동남구 청당동   976,52000,127.164656,36.77821,
충청남도,천안시,삼은초등학교 운동장,충청남도 천안시 서북구 직산읍 삼은리 76-16,3500,127.147699,36.877733,
충청남도,천안시,천동초등학교 운동장,충청남도 천안시 동남구 동면 동산리 553-0,3500,127.34758,36.778319,
충청남도,천안시,천안업성초등학교 운동장,충청남도 천안시 서북구 업성동   99-1,4000,127.141605,36.861127,
서울특별시,종로구,평창공원,서울특별시 종로구 평창동   478,221,126.977428,37.610104,
서울특별시,용산구,성심여자중고등학교 운동장,서울특별시 용산구 원효로4가   1-1,2006,126.95424,37.534128,김율옥
서울특별시,서초구,명주근린공원,서울특별시 서초구 잠원동   50-4,4771,127.015143,37.517169,
서울특별시,서초구,반원어린이공원,서울특별시 서초구 잠원동   72-1,4034,127.003665,37.509143,
서울특별시,강남구,개원중학교 운동장,서울특별시 강남구 개포동   184-0,10260,127.071402,37.491866,
서울특별시,강남구,경기여자고등학교 운동장,서울특별시 강남구 개포동   152-0,8292,127.066093,37.486824,
서울특별시,용산구,이태원 어린이공원,서울특별시 용산구 이태원동   286-1,2692,126.988991,37.53839,최경석
서울특별시,강남구,배밭근린공원,서울특별시 강남구 개포동   181-0,11627,127.062409,37.488941,
서울특별시,강남구,삼성목련공원,서울특별시 강남구 삼성동   55-1,1641,127.054043,37.518573,
서울특별시,강남구,LH보금자리 근린공원2호,서울특별시 강남구 자곡동   625,5237,127.095024,37.474172,
서울특별시,강남구,탄천근린공원,서울특별시 강남구 수서동   722,10011,127.106275,37.48742,
서울특별시,강남구,압구정중학교 운동장,서울특별시 강남구 압구정동   471-0,6600,127.032959,37.530211,
서울특별시,강남구,역삼장미공원,서울특별시 강남구 역삼동   780-25,1637,127.04481,37.495307,
충청북도,충주시,수안보 생활체육공원,충청북도 충주시 수안보면 안보리 425-4,38400,127.968385,36.90436,
충청북도,충주시,연수초등학교 운동장,충청북도 충주시 연수동   1232-0,2600,127.938369,36.987486,
경상북도,상주시,상영초등학교 운동장,경상북도 상주시 남성동   188-0,3379,128.16053,36.409296,황성진
충청남도,천안시,태조산공원,충청남도 천안시 동남구 유량동   6-0,50000,127.18854,36.821914,
충청남도,천안시,천안불당초등학교 운동장,충청남도 천안시 서북구 불당동   860-0,3500,127.109165,36.805694,
서울특별시,서초구,사도감어린이공원,서울특별시 서초구 서초동   1359-12,642,127.03136,37.485675,
서울특별시,서초구,서초초등학교 운동장,서울특별시 서초구 서초동   1310-6,6535,127.0242,37.49933,
서울특별시,서초구,반포초등학교운동장,서울특별시 서초구 반포동   937-0,4509,126.9911,37.50274,
서울특별시,서초구,이수초등학교운동장,서울특별시 서초구 방배동   468-6,5666,126.9846,37.47832,
서울특별시,강남구,개원초등학교 운동장,서울특별시 강남구 개포동   660-10,12032,127.080448,37.493559,
서울특별시,용산구,한강중학교 운동장,서울특별시 용산구 서빙고동   4-1,8720,126.992335,37.52396,김남형
서울특별시,강남구,대곡초등학교 운동장,서울특별시 강남구 대치동   510-0,7805,127.064693,37.494332,
서울특별시,강남구,은성중학교 운동장(광여자고등학교운동장),서울특별시 강남구 도곡동   938-10,16544,127.036232,37.487844,
서울특별시,강남구,신사은행나무공원,서울특별시 강남구 신사동   558,1240,127.026026,37.520545,
서울특별시,강남구,일원초등학교 운동장,서울특별시 강남구 일원동   691-0,6881,127.076291,37.489835,
서울특별시,강남구,중산고등학교 운동장,서울특별시 강남구 일원동   714-0,10763,127.080594,37.485342,
전라북도,군산시,군산구암초등학교 운동장,전라북도 군산시 경암동   636-51,7529,126.73087,35.980097,
충청남도,금산군,제원초등학교 운동장,충청남도 금산군 제원면 제원리 200-0,3219,127.545871,36.113674,최미선
충청남도,금산군,추부중학교 운동장,충청남도 금산군 추부면 마전리 407-0,4331,127.468853,36.192325,권성재
부산광역시,금정구,금빛초등학교 운동장,부산광역시 금정구 장전동   714-0,7591,129.08042,35.227487,
서울특별시,성동구,응봉초등학교 운동장,서울특별시 성동구 응봉동   193-0,3905,127.033748,37.550166,노재원
서울특별시,서초구,원촌초등학교운동장,서울특별시 서초구 반포동   21-0,6816,127.0139,37.50606,
서울특별시,서초구,새말어린이공원,서울특별시 서초구 방배동   794-16,853,126.988568,37.493332,
서울특별시,서초구,서울전자고등학교운동장,서울특별시 서초구 방배동   2727-0,2360,126.988415,37.469311,
서울특별시,강남구,개포동근린공원,서울특별시 강남구 개포동   182-1,9706,127.064213,37.488879,
서울특별시,용산구,응봉근린공원(매봉산공원),서울특별시 용산구 한남동   726-181,4141,127.003401,37.54611,황미영
서울특별시,강남구,언북중학교 운동장,서울특별시 강남구 논현동   69-0,6136,127.033073,37.51928,
서울특별시,강남구,삼성까치공원,서울특별시 강남구 삼성동   85-0,1463,127.06071,37.51824,
서울특별시,강남구,율현초등학교 운동장,서울특별시 강남구 자곡동   361-2,300,127.108631,37.474463,
서울특별시,강남구,도담어린이공원,서울특별시 강남구 세곡동   548,4283,127.10732,37.469271,
서울특별시,강남구,역삼은행나무공원,서울특별시 강남구 역삼동   611-0,1647,127.031004,37.505497,
서울특별시,강남구,역삼중학교 운동장,서울특별시 강남구 역삼동   767-20,2424,127.049079,37.495671,
전라북도,군산시,군산미성초등학교 운동장,전라북도 군산시 산북동   3623-0,2552,126.674177,35.957614,
전라북도,군산시,군산수송초등학교 운동장,전라북도 군산시 지곡동   132-45,10521,126.716052,35.97249,
전라북도,군산시,군산신풍초등학교 운동장,전라북도 군산시 나운동   835-1,3605,126.695609,35.964617,
전라북도,군산시,군산신흥초등학교 운동장,전라북도 군산시 나운동   45-4,2814,126.706383,35.967707,
전라북도,군산시,군산용문초등학교 운동장,전라북도 군산시 미룡동   898-8,2472,126.688693,35.941942,
전라북도,군산시,옥산오토캠핑장 ,전라북도 군산시 옥산면 남내리 737-0,5500,126.755187,35.938253,
전라북도,군산시,옥산 대려마을,전라북도 군산시 옥산면 옥산리 174-24,3300,126.742253,35.936918,
서울특별시,서대문구,홍연초등학교 운동장,서울특별시 서대문구 홍은동   305-0,560,126.930807,37.581921,
서울특별시,서초구,방배1동공영주차장,서울특별시 서초구 방배동   328-1,631,127.041327,37.478547,
서울특별시,용산구,한남어린이공원,서울특별시 용산구 한남동   15-5,490,127.013853,37.537231,최경석
서울특별시,강남구,세곡중학교 운동장,서울특별시 강남구 자곡동   617-0,2433,127.092201,37.471543,
서울특별시,강남구,세곡천공원,서울특별시 강남구 세곡동   522-1,2645,127.101929,37.462095,
서울특별시,강남구,수서중학교 운동장,서울특별시 강남구 수서동   710-0,2728,127.102389,37.491066,
서울특별시,강남구,압구정고등학교 운동장,서울특별시 강남구 압구정동   470-0,5903,127.032854,37.531173,
전라북도,군산시,군산푸른솔초등학교 운동장,전라북도 군산시 수송동   813-0,1898,126.711626,35.961279,
전라북도,군산시,군산풍문초등학교 운동장,전라북도 군산시 장재동   45-19,1253,126.718218,35.97713,
전라북도,군산시,군산흥남초등학교 운동장,전라북도 군산시 문화동   21-0,2846,126.708584,35.971387,
전라북도,군산시,소룡초등학교 운동장,전라북도 군산시 소룡동   1341-0,3368,126.683057,35.974372,
전라북도,군산시,대야남초등학교,전라북도 군산시 대야면 복교리 954-10,2431,126.820125,35.919451,
전라북도,군산시,대야초등학교 운동장,전라북도 군산시 대야면 산월리 448-0,4399,126.819016,35.948306,
전라북도,군산시,발산초등학교 운동장,전라북도 군산시 개정면 발산리 45-1,3053,126.796497,35.959094,
전라북도,군산시,군산월명초등학교 운동장,전라북도 군산시 수송동   885-2,11000,126.719823,35.96123,
전라북도,군산시,성산초등학교 운동장,전라북도 군산시 성산면 고봉리 328-0,2570,126.785634,35.990536,
전라북도,군산시,신시도초등학교 운동장,전라북도 군산시 옥도면 신시도리 66-0,1344,126.447959,35.815216,
전라북도,군산시,임피초등학교 운동장,전라북도 군산시 임피면 읍내리 536-0,2933,126.849996,35.987919,
서울특별시,성동구,광희중학교 운동장,서울특별시 성동구 응봉동   193-0,3927,127.033941,37.551102,한호경
대구광역시,달서구,성당원화공원,대구광역시 달서구 성당동   701-5,1658,128.546196,35.845935,성당동 박정미
전라북도,군산시,창오초등학교 운동장,전라북도 군산시 성산면 창오리 221-4,4022,126.816519,35.984905,
전라북도,군산시,개야도초등학교 운동장,전라북도 군산시 옥도면 개야도리 563-0,1842,126.54918,36.042677,
전라북도,군산시,무녀도초등학교 운동장,전라북도 군산시 옥도면 무녀도리 산108-0,1044,126.425348,35.804996,
전라북도,군산시,군산초등학교 운동장,전라북도 군산시 지곡동   148-7,10521,126.709955,35.953856,
전라북도,군산시,군산자양중학교 운동장,전라북도 군산시 옥구읍 선제리 716-0,5928,126.677448,35.925212,
전라북도,군산시,군산진포중학교 운동장,전라북도 군산시 수송동   61-10,4891,126.723226,35.972642,
전라북도,군산시,군산월명중학교 운동장,전라북도 군산시 소룡동   1526-0,5219,126.679803,35.974622,
전라북도,군산시,군산여자상업고등학교 운동장,전라북도 군산시 지곡동   518-0,2207,126.707862,35.957103,
전라북도,군산시,군산중앙여자고등학교,전라북도 군산시 수송동   752-1,2085,126.712314,35.968268,
전라북도,군산시,호원대학교 운동장,전라북도 군산시 임피면 월하리 727-0,4796,126.864875,35.965637,
경기도,군포시,금정제일공원,경기도 군포시 금정동   755-0,5062,126.944339,37.360668,김대환
경기도,수원시,해늘찬 어린이공원,경기도 수원시 장안구 이목동   521-51,2279,126.984772,37.314074,
경기도,수원시,샘터 어린이 공원,경기도 수원시 장안구 천천동   505-2,1863,126.979271,37.29937,
충청남도,금산군,복수중학교 운동장,충청남도 금산군 복수면 수영리 240-1,3813,127.387989,36.181021,임태규
서울특별시,성동구,옥정초등학교 운동장,서울특별시 성동구 옥수동   233-16,2006,127.01556,37.541934,이근실
서울특별시,마포구,망원숲공원,서울특별시 마포구 망원동   460-5,4000,126.89968,37.553839,
서울특별시,마포구,삼개어린이공원,서울특별시 마포구 도화동   555-1,2314,126.945229,37.540703,
서울특별시,영등포구,서강어린이공원,서울특별시 영등포구 영등포동8가   28-0,1730,126.905861,37.525811,김종수
경기도,수원시,솔뫼 어린이공원,경기도 수원시 장안구 정자동   924-0,6029,126.98722,37.292445,
경기도,수원시,영화 어린이공원,경기도 수원시 장안구 영화동   412-0,5111,127.009403,37.29089,
경기도,수원시,역마 어린이공원,경기도 수원시 장안구 조원동   772-2,1503,127.015885,37.297359,
경기도,수원시,연무 어린이공원,경기도 수원시 장안구 연무동   214-6,1621,127.029959,37.296275,
경기도,수원시,창훈 어린이공원,경기도 수원시 장안구 연무동   237-15,1630,127.02735,37.294323,
경기도,수원시,버드내 어린이공원,경기도 수원시 권선구 세류동   463-1,2004,127.009751,37.257426,
경기도,수원시,장승배기 어린이공원,경기도 수원시 권선구 세류동   1086-0,1497,127.017859,37.255741,
경기도,수원시,탑마루 어린이공원,경기도 수원시 권선구 탑동   764-0,1591,126.975314,37.273635,
경기도,수원시,은하수 어린이공원,경기도 수원시 권선구 구운동   487-0,1723,126.973542,37.27974,
경기도,수원시,하구운 어린이공원,경기도 수원시 권선구 구운동   524-0,1996,126.972931,37.276344,
경기도,수원시,꽃길 어린이공원,경기도 수원시 권선구 구운동   910-0,1657,126.973523,37.282412,
충청남도,금산군,부리중학교 운동장,충청남도 금산군 부리면 양곡리 644-1,4462,127.555442,36.065734,김형준
충청남도,금산군,금산하이텍고등학교 운동장,충청남도 금산군 진산면 읍내리 172-0,3826,127.374085,36.142766,최영락
서울특별시,성동구,응봉동둔치 체육공원,서울특별시 성동구 응봉동   9-5,34800,127.037714,37.552212,성동구 치수과
경기도,수원시,고색체육공원,경기도 수원시 권선구 고색동   917-0,13502,126.977951,37.2444,
충청남도,금산군,금산초등학교 운동장,충청남도 금산군 금산읍 상리 176-9,2140,127.48968,36.103927,이선민
충청남도,금산군,추부초등학교 운동장,충청남도 금산군 추부면 마전리 412-0,3398,127.468815,36.191034,지창배
충청남도,공주시,유구초등학교 운동장,충청남도 공주시 유구읍 석남리 189-2,3200,,,
경기도,부천시,부천종합운동장,경기도 부천시 춘의동   8-0,58616.22,126.799423,37.503558,부천시장
경상북도,의성군,금성초등학교,경상북도 의성군 금성면 대리리 175-1,6240,128.679435,36.263316,
경상북도,의성군,금성초등학교 도경분교,경상북도 의성군 금성면 도경리 18,848,128.679489,36.263308,
경상북도,의성군,교촌녹색농촌체험학교,경상북도 의성군 안계면 교촌리 350-0,3289,128.433642,36.382894,
대구광역시,동구,반달곰어린이공원,대구광역시 동구 신서동   1156-5,3451,128.727295,35.876901,이정훈
대구광역시,동구,꽃사슴어린이공원,대구광역시 동구 숙천동   380-5,1831,128.752153,35.883524,이정훈
대구광역시,동구,분홍공원,대구광역시 동구 봉무동   1536-0,4129,128.644686,35.921699,박종욱
대구광역시,동구,안심체육공원,대구광역시 동구 용계동   828-2,8520,128.681195,35.867477,이동진(대구환경공단)
경상북도,경산시,하양여자중학교,경상북도 경산시 하양읍 대학리 100-0,1000,128.817601,35.919629,전주엽
경상북도,경산시,자인여자중학교,경상북도 경산시 자인면 동부리 208-0,2500,128.827977,35.815747,이종희
충청북도,제천시,신백초등학교  운동장,충청북도 제천시 신백동   212-7,3794,128.226333,37.128249,박명훈
충청북도,제천시,대원대학교  운동장,충청북도 제천시 신월동   599-0,17871,128.191403,37.175795,박명훈
경상북도,군위군,군위군보건소,경상북도 군위군 군위읍 동부리 675-2,3000,128.567388,36.229698,
서울특별시,은평구,불광어린이공원,서울특별시 은평구 불광동   236-5,570,126.931436,37.6164,유현진
경상남도,진주시,가좌초등학교 운동장,경상남도 진주시 가좌동   564-0,3672,128.102951,35.149414,
서울특별시,종로구,감나무골공원,서울특별시 종로구 평창동   495-4,214,126.97028,37.612764,
서울특별시,강남구,역삼초등학교 운동장,서울특별시 강남구 역삼동   833-7,4594,127.0329,37.49292,
충청남도,금산군,상곡초등학교 운동장,충청남도 금산군 군북면 상곡리 159-0,1310,127.57127,36.206412,박지희
충청남도,금산군,신대초등학교 운동장,충청남도 금산군 복수면 신대리 502-0,2890,127.378057,36.209553,최봉열
충청남도,아산시,신창초등학교 운동장,충청남도 아산시 신창면 읍내리 310-0,7207,126.932626,36.780163,
경상북도,의성군,다인정보고등학교,경상북도 의성군 다인면 도암리 283-0,9975,128.354709,36.453452,
서울특별시,관악구,사당초등학교 운동장,서울특별시 관악구 남현동   1080-1,6336,126.974544,37.474319,
서울특별시,관악구,남서울중학교 운동장,서울특별시 관악구 신림동   1690-3,5508,126.92139,37.481852,
서울특별시,관악구,약수암어린이공원,서울특별시 관악구 신림동   316-95,1042,126.932866,37.459415,
서울특별시,종로구,서울농학교 운동장,서울특별시 종로구 신교동   1-1,4144,126.968505,37.584774,
서울특별시,종로구,참샘골공원,서울특별시 종로구 평창동   470,241,126.974588,37.615157,
서울특별시,종로구,원서공원,서울특별시 종로구 원서동   206-4,767,126.98856,37.578324,
경상북도,의성군,밀성초교,경상북도 의성군 다인면 양서리 570-0,3605,128.367402,36.467701,
서울특별시,관악구,군인아파트 어린이공원,서울특별시 관악구 남현동   602-143,817,126.978962,37.471858,
서울특별시,관악구,신림고등학교 운동장,서울특별시 관악구 신림동   산197-1,4322,126.917162,37.478627,
서울특별시,관악구,난우중학교 운동장,서울특별시 관악구 신림동   652-156,2770,126.922864,37.466802,
서울특별시,관악구,신림초등학교 운동장,서울특별시 관악구 신림동   418-20,1490,126.927565,37.477217,
충청남도,아산시,금성초등학교 운동장,충청남도 아산시 인주면 금성리 83-0,6320,126.879853,36.844422,
충청남도,아산시,연화초등학교 운동장,충청남도 아산시 배방읍 장재리 1434-0,2692,127.095119,36.786931,
충청북도,제천시,백운초등학교  운동장,충청북도 제천시 백운면 평동리 595-2,2846,128.02005,37.140311,박명훈
서울특별시,은평구,연신중학교 운동장,서울특별시 은평구 불광동   400-4,5635,126.924958,37.623555,김영옥
서울특별시,강북구,수유일공원(삼각산공원),서울특별시 강북구 수유동   605-389,2632,127.017188,37.630541,
서울특별시,마포구,물빛문화공원,서울특별시 마포구 상암동   1608,3014,126.893112,37.580055,
서울특별시,마포구,서교어린이공원,서울특별시 마포구 서교동   391-1,1417,126.915479,37.551974,
서울특별시,마포구,토정어린이공원,서울특별시 마포구 용강동   63-1,1965,126.943462,37.540846,
서울특별시,영등포구,평화어린이공원,서울특별시 영등포구 여의도동   50-2,1036,126.937974,37.521181,김종수
부산광역시,동래구,명서초등학교 운동장,부산광역시 동래구 명장동   502-1,1700,129.101155,35.212056,
충청남도,금산군,금산산업고등학교 운동장,충청남도 금산군 금산읍 아인리 107-0,5158,127.479295,36.104089,정형민
충청남도,금산군,남이초등학교 운동장,충청남도 금산군 남이면 하금리 381-0,1644,127.436597,36.050501,김재승
전라남도,해남군,해남공업고등학교운동장,전라남도 해남군 해남읍 남외리 24-1,3600,126.593401,34.571912,김규식
충청남도,예산군,구만초등학교,충청남도 예산군 고덕면 구만리 813-4,9350,,,
충청남도,예산군,양신초등학교,충청남도 예산군 오가면 분천리 11-3,6370,,,
충청북도,제천시,송학중학교  운동장,충청북도 제천시 송학면 시곡리 1100-2,4321,128.26508,37.187998,박명훈
서울특별시,마포구,휴암문화공원,서울특별시 마포구 상암동   670-0,5137,126.880375,37.582983,
